,Unnamed: 0,No,Category,SubCategory,Post,HateSpeech,PreprocessedToken,Representation
841,851,774,Gender,Female,you cant be a fan of this thing i like because you're a woman,1,"['differ', 'fan', 'thing', 'like', 'woman']","[240, 195, 611, 79, 3, 1190, 569, 894, 85, 1191]"
842,852,775,Gender,Female,Delusional female echo chamber.,0,"['delusional', 'female', 'echo', 'chamber']","[1459, 122, 2485, 1151, 43, 1472, 1463, 1462, 456, 367]"
843,853,776,Gender,Female,Every day I hate women more.,1,"['every', 'day', 'hate', 'women']","[858, 27, 280, 509, 1254, 390, 703, 81, 710, 720]"
844,854,777,Religion,Multiple,I been to places of worship for Hinduism and Buddhism,0,"['places', 'worship', 'hinduism', 'buddhism']","[304, 228, 1325, 267, 127, 1191, 323, 1970, 999, 2008]"
845,855,778,Race,Multiple,"We found tens of thousands of artefacts here from China, India and Arabia.",0,"['found', 'tens', 'thousands', 'artefacts', 'china', 'india', 'arabia']","[2397, 34, 1491, 120, 96, 28, 26, 425, 1026, 703]"
846,856,778,Race,Multiple,It shows that trading occurred,0,"['shows', 'trading', 'occurred']","[142, 309, 324, 256, 387, 246, 2015, 953, 2104, 2696]"
847,857,779,Religion,Islam,"Sadly this is the truth, if it is found as an early islamic center i believe already turn into a tourist spot.",0,"['sadly', 'truth', 'found', 'early', 'islamic', 'center', 'believe', 'turn', 'tourist', 'spot']","[1117, 32, 1017, 231, 15, 523, 1227, 1801, 1038, 564]"
848,858,779,Religion,Islam,We all knew that by history Hinduism & buddism reach here way early before Islam.,0,"['knew', 'history', 'hinduism', 'buddism', 'reach', 'way', 'early', 'islam']","[33, 219, 14, 852, 2266, 3, 1047, 168, 1167, 224]"
849,859,780,Race,Malay,Malay history did not start from Kesultanan Melaka only,0,"['malay', 'history', 'start', 'kesultanan', 'melaka']","[27, 2031, 591, 226, 426, 50, 19, 526, 215, 2509]"
850,860,781,Race,Multiple,non as always being professional victim,1,"['non', 'professional', 'victim']","[202, 40, 3, 29, 2310, 923, 131, 27, 142, 56]"
851,861,782,Race,Malay,"tell these locals to just mind their own business and work hard to earn a living la, these sites are no longer used for hindiusm and bhudist rites anymore.",0,"['tell', 'locals', 'mind', 'business', 'work', 'hard', 'earn', 'living', 'la', 'sites', 'longer', 'used', 'hindiusm', 'bhudist', 'rites', 'anymore']","[232, 1081, 50, 351, 1960, 338, 560, 2052, 27, 779]"
852,862,782,Race,Malay,If there were tourists coming would these locals complain if there was income coming in,0,"['tourists', 'coming', 'would', 'locals', 'complain', 'income', 'coming']","[1849, 147, 16, 642, 311, 2166, 1110, 1273, 1544, 2488]"
853,863,783,Race,Malay,Our government won't promote Malay history or culture if it's not related to Islam.,0,"['government', 'demote', 'malay', 'history', 'culture', 'related', 'islam']","[174, 190, 418, 18, 1272, 1229, 27, 382, 603, 228]"
854,864,784,Race,Malay,Is he a Malay?,0,['malay'],"[27, 2031, 591, 226, 426, 50, 19, 526, 215, 2509]"
855,865,785,Religion,Multiple,Malaysia government really is treating its non-Muslim history like trash.,0,"['malaysia', 'government', 'really', 'treating', 'nonmuslim', 'history', 'like', 'trash']","[139, 9, 16, 2174, 56, 228, 1554, 1051, 489, 881]"
856,866,787,Religion,Buddhism,It's good that these buddha statues are destroyed.,1,"['good', 'buddha', 'statues', 'destroyed']","[26, 672, 3, 16, 1323, 703, 107, 240, 280, 1035]"
857,867,788,Religion,Islam,They scare suddenly the whole place will not longer be Islam anymore,0,"['scare', 'suddenly', 'whole', 'place', 'longer', 'islam', 'anymore']","[481, 2949, 282, 1656, 1745, 1335, 195, 2560, 523, 984]"
858,868,789,Religion,Buddhism,"Like Taliban blowing up their Buddhist statues, what's the fuss?",1,"['like', 'taliban', 'blowing', 'buddhist', 'statues', 'fuss']","[86, 315, 1049, 2879, 1647, 2173, 2369, 309, 1296, 2172]"
859,869,790,Religion,Multiple,Here we ban anything non-Islamic.,0,"['ban', 'anything', 'nonislamic']","[139, 9, 16, 2174, 56, 228, 1554, 1051, 489, 881]"
860,870,790,Religion,Multiple,"Look at what happened to Wayang Kulit, Makyong, etc.",0,"['look', 'happened', 'wayang', 'kulit', 'makyong']","[1068, 357, 823, 209, 2200, 173, 35, 151, 419, 1119]"
861,872,791,Religion,Hinduism,They are Malay culture but heavily influenced by Hinduism.,0,"['malay', 'culture', 'heavily', 'influenced', 'hinduism']","[197, 174, 363, 19, 1916, 1445, 3, 1259, 1824, 27]"
862,873,792,Religion,Multiple,Whole of Malaysia was Hindu Buddhist until Parameswara's son or some say Parameswara himself masuk Islam.,0,"['whole', 'malaysia', 'hindu', 'buddhist', 'parameswara', 'son', 'say', 'parameswara', 'masuk', 'islam']","[2182, 874, 1529, 27, 28, 263, 264, 1126, 25, 73]"
863,874,794,Religion,Christianity,Who are these international experts??,1,"['international', 'experts']","[197, 174, 363, 19, 1916, 1445, 3, 1259, 1824, 27]"
864,875,794,Religion,Christianity,It is all Christian agenda!!!,1,"['christian', 'agenda']","[1643, 497, 1644, 904, 1603, 1642, 1601, 418, 1645, 173]"
865,877,795,Religion,Hinduism,kesultanan melaka also started by parameswara.,0,"['kesultanan', 'melaka', 'started', 'parameswara']","[27, 2031, 591, 226, 426, 50, 19, 526, 215, 2509]"
866,878,795,Religion,Hinduism,do parameswara sound arabic to you?,0,"['parameswara', 'sound', 'arabic']","[2182, 874, 1529, 27, 28, 263, 264, 1126, 25, 73]"
867,879,795,Religion,Hinduism,parameswara bin abdullah?,0,"['parameswara', 'bin', 'abdullah']","[2182, 874, 1529, 27, 28, 263, 264, 1126, 25, 73]"
868,880,795,Religion,Hinduism,he is hindu,0,['hindu'],"[145, 1026, 1577, 807, 536, 600, 107, 1192, 1193, 85]"
869,881,796,Religion,Islam,"Islamic site, confirm promote.",0,"['islamic', 'site', 'confirm', 'promote']","[1117, 32, 1017, 231, 15, 523, 1227, 1801, 1038, 564]"
870,882,796,Religion,Islam,"Other religion site, krik.. krik.. krik...",0,"['religion', 'site', 'krik', 'krik', 'krik']","[335, 82, 2192, 688, 174, 1251, 37, 19, 85, 3]"
871,883,797,Gender,Male,There Are Too Many Men In My Neighborhood,1,"['many', 'men', 'neighborhood']","[15, 687, 219, 797, 204, 1013, 1255, 29, 1272, 1358]"
872,884,798,Gender,Male,"I'm scared to run in the mornings because they roam at all hours of the day yelling, screaming, etc",1,"['scared', 'run', 'mornings', 'roam', 'hours', 'day', 'yelling', 'screaming']","[1446, 838, 272, 2855, 880, 1840, 902, 21, 232, 575]"
873,885,799,Gender,Male,"I understand that men exist everywhere and I can't control where they are, but for fucks sake I want peace!",1,"['understand', 'men', 'exist', 'everywhere', 'unrestraint', 'fucks', 'sake', 'peace']","[142, 309, 324, 256, 387, 246, 2015, 953, 2104, 2696]"
874,886,800,Gender,Male,men like to harass women as a game.,1,"['men', 'like', 'harass', 'women', 'game']","[0, 29, 146, 19, 3, 174, 692, 157, 81, 55]"
875,887,800,Gender,Male,It's a way they bond.,1,"['way', 'bond']","[1022, 106, 466, 489, 323, 464, 481, 2521, 96, 493]"
876,888,800,Gender,Male,They see it as harmless greetings and trying to make conversation.,1,"['see', 'harmless', 'greetings', 'trying', 'make', 'conversation']","[6, 23, 265, 3, 894, 228, 2976, 2244, 1797, 1083]"
877,889,800,Gender,Male,They don't pay attention at all to the fact that they are making you feel uncomfortable.,1,"['default', 'attention', 'fact', 'making', 'feel', 'uncomfortable']","[1008, 2849, 619, 1293, 589, 40, 202, 16, 59, 3]"
878,890,801,Race,Indian,are these indians?,0,['indians'],"[6, 23, 265, 3, 894, 228, 2976, 2244, 1797, 1083]"
879,891,801,Race,Indian,they always stand around in hordes,0,"['stand', 'around', 'hordes']","[1459, 122, 2485, 1151, 43, 1472, 1463, 1462, 456, 367]"
880,892,802,Gender,Male,This girl is offended as men don't treat her free meal in Michelin restaurant,0,"['girl', 'offended', 'men', 'treat', 'free', 'meal', 'michelin', 'restaurant']","[33, 219, 14, 852, 2266, 3, 1047, 168, 1167, 224]"
881,893,803,Race,Foreigner,I don't actually care about you in whatever 3rd world shithole you live in.,1,"['care', 'whatever', 'rd', 'world', 'shithole', 'live']","[304, 228, 1325, 267, 127, 1191, 323, 1970, 999, 2008]"
882,894,804,Gender,Female,Strangle them all,1,['strangle'],"[83, 285, 4, 27, 1589, 288, 184, 16, 173, 1097]"
883,895,805,Race,Chinese,Chinese is all fake as fuck,1,"['chinese', 'fake', 'fuck']","[0, 29, 146, 19, 3, 174, 692, 157, 81, 55]"
884,896,806,Race,Malaysian,I believe in middle path.,0,"['believe', 'middle', 'path']","[718, 1035, 111, 567, 129, 16, 50, 3, 809, 2317]"
885,897,806,Race,Malaysian,All malysian should exercise middle path regardless religion for long lasting peace and harmony,0,"['malysian', 'exercise', 'middle', 'path', 'regardless', 'religion', 'long', 'lasting', 'peace', 'harmony']","[718, 1035, 111, 567, 129, 16, 50, 3, 809, 2317]"
886,898,807,Religion,Buddhism,Buddhism is the middle path,0,"['buddhism', 'middle', 'path']","[718, 1035, 111, 567, 129, 16, 50, 3, 809, 2317]"
887,899,808,Religion,Buddhism,Good Buddhist means do good and normally Buddhism not related to any god.,0,"['good', 'buddhist', 'means', 'good', 'normally', 'buddhism', 'related', 'god']","[174, 190, 418, 18, 1272, 1229, 27, 382, 603, 228]"
888,900,808,Religion,Buddhism,This is because Buddhism is actually really way of life.,0,"['buddhism', 'really', 'way', 'life']","[304, 228, 1325, 267, 127, 1191, 323, 1970, 999, 2008]"
889,901,808,Religion,Buddhism,Not religion.,0,['religion'],"[232, 1081, 50, 351, 1960, 338, 560, 2052, 27, 779]"
890,902,808,Religion,Buddhism,But it can become religion if you dig too deep.,0,"['become', 'religion', 'dig', 'deep']","[232, 1081, 50, 351, 1960, 338, 560, 2052, 27, 779]"
891,903,809,Religion,Buddhism,don't do any digging in Buddhism.,1,"['unmake', 'digging', 'buddhism']","[174, 190, 418, 18, 1272, 1229, 27, 382, 603, 228]"
892,904,810,Race,Malaysian,"Malaysians drivers: who follow law , who bodoh",0,"['malaysians', 'drivers', 'follow', 'law', 'bodoh']","[1873, 1169, 79, 1179, 845, 74, 879, 846, 27, 1789]"
893,905,811,Religion,Buddhism,in my opinion that's very conservative.,0,"['opinion', 'conservative']","[83, 285, 4, 27, 1589, 288, 184, 16, 173, 1097]"
894,906,811,Religion,Buddhism,Not even middle path,0,"['middle', 'path']","[718, 1035, 111, 567, 129, 16, 50, 3, 809, 2317]"
895,907,813,Religion,Islam,God's will most important,0,"['god', 'important']","[174, 190, 418, 18, 1272, 1229, 27, 382, 603, 228]"
896,908,814,Religion,Multiple,this is a serious impact on national education policy punishes Non-Muslims for just existing with non-Muslim economic activities,0,"['serious', 'impact', 'national', 'education', 'policy', 'punishes', 'nonmuslims', 'existing', 'nonmuslim', 'economic', 'activities']","[2259, 1942, 1947, 188, 1016, 497, 107, 1026, 927, 215]"
897,909,815,Religion,Islam,"Sejarah is a subject for all citizens, and they can make logic that the majority needs to learn Islamic values and history (although that logic might be flawed) since the majority practices Islam.",0,"['sejarah', 'subject', 'citizens', 'make', 'logic', 'majority', 'needs', 'learn', 'islamic', 'values', 'history', 'although', 'logic', 'might', 'flawed', 'since', 'majority', 'practices', 'islam']","[16, 383, 1881, 338, 2120, 2552, 1163, 805, 2226, 1581]"
898,910,816,Religion,Multiple,"Moral Education is a subject taken exclusively by non-Muslims, mandatory for non-Muslims.",0,"['moral', 'education', 'subject', 'taken', 'exclusively', 'nonmuslims', 'mandatory', 'nonmuslims']","[682, 150, 1386, 1378, 1375, 383, 142, 1663, 2032, 1383]"
899,911,816,Religion,Multiple,"Now where's the logic in their defense for vilifying normal non-Muslim acts as ""morally questionable"" to be a moral dilemma in a national textbook?",0,"['logic', 'defense', 'vilifying', 'normal', 'nonmuslim', 'acts', 'morally', 'questionable', 'moral', 'dilemma', 'national', 'textbook']","[36, 0, 747, 702, 605, 1089, 700, 2821, 704, 27]"
900,912,818,Religion,Buddhism,"Buddhist temples only exist becos rich businessmen donated money to ""balance up"" their bad karma which they do all the time.",1,"['buddhist', 'temples', 'exist', 'becos', 'rich', 'businessmen', 'donated', 'money', 'balance', 'bad', 'karma', 'time']","[142, 309, 324, 256, 387, 246, 2015, 953, 2104, 2696]"
901,913,819,Religion,Buddhism,"Technically most Malaysian Chinese practice Taoism, but Taoism entered the populace vocabulary later than Buddhism.",0,"['technically', 'malaysian', 'chinese', 'practice', 'taoism', 'taoism', 'entered', 'populace', 'vocabulary', 'later', 'buddhism']","[6, 23, 265, 3, 894, 228, 2976, 2244, 1797, 1083]"
902,914,819,Religion,Buddhism,"So in the world today, we see different types (or in other vocab, sects) of Buddhism.",0,"['world', 'today', 'see', 'different', 'types', 'vocab', 'sects', 'buddhism']","[83, 285, 4, 27, 1589, 288, 184, 16, 173, 1097]"
903,915,822,Religion,Islam,Pendidikan Moral become Pendidikan Agama,0,"['pendidikan', 'moral', 'become', 'pendidikan', 'agama']","[246, 226, 55, 19, 975, 219, 461, 458, 453, 81]"
904,916,823,Race,Malay,bifoti education.,1,"['bifoti', 'education']","[2182, 874, 1529, 27, 28, 263, 264, 1126, 25, 73]"
905,917,823,Race,Malay,Taught by bifoti guided by bifoti too.,1,"['taught', 'bifoti', 'guided', 'bifoti']","[2008, 3, 620, 201, 16, 756, 752, 498, 841, 2126]"
906,918,825,Race,Foreigner,concerts by foreign artistes are automatically hedonistic,1,"['concerts', 'foreign', 'artistes', 'automatically', 'hedonistic']","[255, 1040, 260, 445, 3, 2253, 251, 406, 258, 215]"
907,919,826,Race,Foreigner,Is it true tho concerts by foreign artistes are automatically hedonistic?,0,"['true', 'tho', 'concerts', 'foreign', 'artistes', 'automatically', 'hedonistic']","[255, 1040, 260, 445, 3, 2253, 251, 406, 258, 215]"
908,920,828,Religion,Islam,Can someone explain why concerts are prohibited in Islam?,0,"['someone', 'explain', 'concerts', 'prohibited', 'islam']","[135, 866, 865, 323, 23, 2782, 521, 1016, 138, 1955]"
909,921,830,Race,Malay,"it was like their thoughts, that we run the business like they run the country.",0,"['like', 'thoughts', 'run', 'business', 'like', 'run', 'country']","[232, 1081, 50, 351, 1960, 338, 560, 2052, 27, 779]"
910,922,830,Race,Malay,"No planning, no thinking.",0,"['planning', 'forget']","[759, 1545, 1067, 933, 27, 1804, 287, 405, 817, 1944]"
911,923,830,Race,Malay,"Tomorrow problems are tomorrow's, even today's problem is tomorrow's.� culture",0,"['tomorrow', 'problems', 'tomorrow', 'today', 'problem', 'culture']","[2259, 1942, 1947, 188, 1016, 497, 107, 1026, 927, 215]"
912,924,831,Religion,Islam,Only fools like u guys can lose ur faith after attending a Sam Smith concert,0,"['fools', 'like', 'guys', 'lose', 'ur', 'faith', 'attending', 'sam', 'smith', 'concert']","[255, 1040, 260, 445, 3, 2253, 251, 406, 258, 215]"
913,925,833,Religion,Islam,Certain religion makes u bodo.,1,"['certain', 'religion', 'makes', 'bodo']","[232, 1081, 50, 351, 1960, 338, 560, 2052, 27, 779]"
914,926,834,Race,Chinese,"why the chinese in my school always act like chow ah beng, no manners",1,"['chinese', 'school', 'act', 'like', 'chow', 'ah', 'beng', 'manners']","[33, 219, 14, 852, 2266, 3, 1047, 168, 1167, 224]"
915,927,835,Religion,Buddhism,"the sky is watching, and it can determine the people's good and evil...",0,"['sky', 'watching', 'determine', 'people', 'good', 'evil']","[280, 894, 526, 1127, 174, 501, 1476, 28, 1691, 1549]"
916,928,836,Religion,Buddhism,they donated so much but did they really practice buddhism themselves?,1,"['donated', 'much', 'really', 'practice', 'buddhism']","[481, 2949, 282, 1656, 1745, 1335, 195, 2560, 523, 984]"
917,929,837,Race,Malay,"Malays think they are very moral, brave and unbeatable when they perform silat, breaking sticks and somersault in front of the grassland",1,"['malays', 'think', 'moral', 'brave', 'unbeatable', 'perform', 'silat', 'breaking', 'sticks', 'somersault', 'front', 'grassland']","[81, 28, 348, 1197, 141, 350, 145, 1860, 2011, 240]"
918,930,839,Religion,Islam,in Malaysia a lot of breeders that shouldn't make babies breed like terrorist wild hogs.,1,"['malaysia', 'lot', 'breeders', 'make', 'babies', 'breed', 'like', 'terrorist', 'wild', 'hogs']","[1316, 19, 1288, 1287, 27, 1317, 572, 56, 55, 252]"
919,931,840,Religion,Unknown, belief in God is the principle of Malaysia.,0,"['belief', 'god', 'principle', 'malaysia']","[56, 19, 27, 50, 425, 896, 86, 55, 543, 65]"
920,932,841,Religion,Unknown,I have a religion.,0,['religion'],"[232, 1081, 50, 351, 1960, 338, 560, 2052, 27, 779]"
921,933,842,Religion,Multiple,"i don't care that you believed in any skydaddy, just don't force it on others.",0,"['care', 'believed', 'skydaddy', 'force', 'others']","[537, 1687, 313, 499, 830, 2020, 55, 21, 1272, 16]"
922,934,842,Religion,Multiple,it's that simple.,0,['simple'],"[1008, 2849, 619, 1293, 589, 40, 202, 16, 59, 3]"
923,935,843,Religion,Multiple,We are not in secular state and it is impossible for Malaysia becoming secular state.,0,"['secular', 'state', 'impossible', 'malaysia', 'becoming', 'secular', 'state']","[45, 154, 927, 2039, 343, 2285, 929, 928, 375, 561]"
924,936,843,Religion,Multiple,Malaysia is religion states.,0,"['malaysia', 'religion', 'states']","[232, 1081, 50, 351, 1960, 338, 560, 2052, 27, 779]"
925,937,844,Religion,Hinduism,indian hindu got nothing better to do?,1,"['indian', 'hindu', 'got', 'nothing', 'better']","[0, 29, 146, 19, 3, 174, 692, 157, 81, 55]"
926,938,844,Religion,Hinduism,nonstop drinking,1,"['nonstop', 'drinking']","[36, 0, 747, 702, 605, 1089, 700, 2821, 704, 27]"
927,939,845,Race,Indian,Indians are the kind of people who love to drown in cow excrement.,1,"['indians', 'kind', 'people', 'love', 'drown', 'cow', 'excrement']","[81, 28, 348, 1197, 141, 350, 145, 1860, 2011, 240]"
