,Unnamed: 0,No,Category,SubCategory,Post,HateSpeech,PreprocessedToken,Representation
1026,1026,895,Religion,Christianity,I once ask my friend what's his church's take regarding LGBTQ.,0,"['ask', 'friend', 'church', 'take', 'regard', 'lgbtq']","['religion', 'peace', 'religious', 'faith', 'church', 'personally', 'welcoming', 'practitioner', 'devotee', 'slam']"
1027,1027,895,Religion,Christianity,He stopped asking me to join him ever since.,0,"['stop', 'ask', 'join', 'ever']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1028,1028,896,Religion,Islam,"Just say u muslim, end of story.",0,"['say', 'story']","['tell', 'truth', 'imagine', 'say', 'real', 'apparently', 'mal', 'be', 'confidently', 'flat']"
1029,1029,896,Religion,Islam,They wont dare to bother u.,0,"['dare', 'bother', 'u']","['hate', 'teach', 'king', 'babyaske', 'annoying', 'straight', 'drinking', 'drunk', 'wince', 'much']"
1030,1030,897,Religion,Christianity,Good spreading the good work to curb the creeping of certain religion,1,"['good', 'spread', 'good', 'work', 'curb', 'creep', 'certain', 'religion']","['religion', 'peace', 'religious', 'faith', 'church', 'personally', 'welcoming', 'practitioner', 'devotee', 'slam']"
1031,1031,898,Religion,Christianity,They target youngsters who are non-muslims - so basically Chinese and Indians.,1,"['target', 'basically', 'chinese', 'indian']","['chinese', 'people', 'rice', 'face', 'student', 'citizenship', 'chinaman', 'indicate', 'grant', 'always']"
1032,1032,898,Religion,Christianity,Better avoid them like the plague.,1,"['avoid', 'plague']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1033,1033,898,Religion,Christianity,They are dungus trying to preach to others without having a proper understanding of their faith themselves.,1,"['fungus', 'try', 'preach', 'other', 'proper', 'understanding', 'faith']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1034,1034,899,Race,Chinese,your religion is CCP.,1,"['religion', 'ccp']","['religion', 'peace', 'religious', 'faith', 'church', 'personally', 'welcoming', 'practitioner', 'devotee', 'slam']"
1035,1035,899,Race,Chinese,Xi Jin Ping is your god.,1,[],"['else', 'let', '', '', '', '', '', '', '', '']"
1036,1036,900,Religion,Christianity,The One True Church is Catholic.,0,"['true', 'church', 'catholic']","['religion', 'peace', 'religious', 'faith', 'church', 'personally', 'welcoming', 'practitioner', 'devotee', 'slam']"
1037,1037,901,Religion,Christianity,"carefull, my parent also been approach by this people before, but my parent decline.",0,"['carefully', 'parent', 'also', 'approach', 'people', 'parent', 'decline']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1038,1038,901,Religion,Christianity,"My dad say one of his friend join one of this group, nothing much at first.",0,"['say', 'friend', 'join', 'group', 'much', 'first']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1039,1039,901,Religion,Christianity,But teaching really getting weird later on.,0,"['teach', 'really', 'get', 'weird', 'later']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1040,1040,901,Religion,Christianity,"Not that i accuse all of them spread ajaran sesat, but some do.",0,"['spread', 'seat']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1041,1041,902,Religion,Christianity,"My parent already a Christian, every sunday went church, got religious services there, why the need to came an teach at home some more, lol.",0,"['parent', 'already', 'christian', 'go', 'church', 'get', 'religious', 'service', 'need', 'come', 'teach', 'home']","['christian', 'tetanic', 'mercilessness', 'stupid', 'mix', 'brainlet', 'irredeemably', 'circumcize', 'incompatible', 'illuminst']"
1042,1042,903,Religion,Hinduism,You Uno reverse them and preach about Hinduism.,0,"['reverse', 'preach', 'hinduism']","['hindu', 'hinduism', 'belief', 'early', 'sticky', 'beat', 'murder', 'follow', 'let', 'reputation']"
1043,1043,905,Religion,Christianity,How did they start their pitch?,0,"['start', 'pitch']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1044,1044,905,Religion,Christianity,Like did they ask you about philosophical questions or if you have questions on the meaning of life etc.,0,"['ask', 'philosophical', 'question', 'question', 'mean', 'life']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1045,1045,905,Religion,Christianity,Or did they ask some mind blowing question to guilt you like �did you know you're living a life of sin� etc ?,0,"['ask', 'mind', 'blow', 'question', 'guilt', 'know', 'live', 'life']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1046,1046,906,Religion,Unknown,those who convert religion are failed people ..,1,"['convert', 'religion', 'fail', 'people']","['religion', 'peace', 'religious', 'faith', 'church', 'personally', 'welcoming', 'practitioner', 'devotee', 'slam']"
1047,1047,907,Religion,Christianity,Jesus spreading news,0,"['spread', 'news']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1048,1048,908,Religion,Multiple,Every religion emphasizes on properly cultivating existing devotees to strengten their faith & works.,0,"['religion', 'emphasize', 'properly', 'cultivate', 'exist', 'devotee', 'strengthen', 'faith', 'work']","['religion', 'peace', 'religious', 'faith', 'church', 'personally', 'welcoming', 'practitioner', 'devotee', 'slam']"
1049,1049,909,Religion,Christianity,Why no black SUVs tangkap these fellas?,1,"['tangkap', 'fellow']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
1050,1050,910,Religion,Christianity,"Otherwise, how would these retards die off from this earth?",1,"['otherwise', 'reward', 'die', 'earth']","['kill', 'hopefully', 'death', 'die', 'single', 'start', 'massacre', 'minute', 'neck', 'hussy']"
1051,1051,910,Religion,Christianity,Annoying AF.,1,['annoying'],"['hate', 'teach', 'king', 'babyaske', 'annoying', 'straight', 'drinking', 'drunk', 'wince', 'much']"
1052,1052,911,Religion,Buddhism,last time they come to my house and talked to my father.,0,"['last', 'time', 'come', 'talk', 'father']","['talk', 'call', 'conversation', 'aggressive', 'feel', 'interaction', 'bs', 'voice', 'uncomfortable', 'impression']"
1053,1053,911,Religion,Buddhism,"at the end, my father lecture them how good buddha is.",0,"['lecture', 'good', 'buddha']","['buddhist', 'buddha', 'worship', 'religion', 'temple', 'really', 'hinduism', 'demon', 'monk', 'statue']"
1054,1054,911,Religion,Buddhism,can see their face full of regret lol,0,"['see', 'face', 'full', 'regret']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1055,1055,912,Religion,Multiple,New members are always the most aggressive even when they have no idea what they are talking about.,0,"['new', 'member', 'always', 'aggressive', 'even', 'idea', 'talk']","['talk', 'call', 'conversation', 'aggressive', 'feel', 'interaction', 'bs', 'voice', 'uncomfortable', 'impression']"
1056,1056,913,Religion,Islam,"To Taliban, anything can be an insult to Islam.",0,['insult'],"['talk', 'call', 'conversation', 'aggressive', 'feel', 'interaction', 'bs', 'voice', 'uncomfortable', 'impression']"
1057,1057,914,Religion,Multiple,How about insults against Christianity...bhudism...Hinduism...and other religions?,0,"['insult', 'bhudism', 'hinduism', 'religion']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1058,1058,914,Religion,Multiple,But not also monitoring are they indirectly allowing it?,0,"['also', 'monitor', 'indirectly', 'allow']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1059,1059,915,Race,Multiple,You should know this is MALAYsia.,1,['know'],"['tell', 'truth', 'imagine', 'say', 'real', 'apparently', 'mal', 'be', 'confidently', 'flat']"
1060,1060,915,Race,Multiple,Why surprise ?,1,['surprise'],"['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1061,1061,916,Religion,Islam,Insult muslim should be okay .. should not insult the religion.,0,"['insult', 'religion']","['religion', 'peace', 'religious', 'faith', 'church', 'personally', 'welcoming', 'practitioner', 'devotee', 'slam']"
1062,1062,916,Religion,Islam,Problem is the practitioner not the religion.,0,"['problem', 'practitioner', 'religion']","['religion', 'peace', 'religious', 'faith', 'church', 'personally', 'welcoming', 'practitioner', 'devotee', 'slam']"
1063,1063,917,Race,Multiple,Insult the person not the race.,0,"['insult', 'person', 'race']","['race', 'racism', 'assimilate', 'white', 'multiracial', 'outcast', 'play', 'group', 'call', 'cowardice']"
1064,1064,917,Race,Multiple,Practitioner of a religion = a person ... not a race ...,0,"['practitioner', 'religion', 'person', 'race']","['religion', 'peace', 'religious', 'faith', 'church', 'personally', 'welcoming', 'practitioner', 'devotee', 'slam']"
1065,1065,918,Race,Multiple,you minority you diam,1,[],"['else', 'let', '', '', '', '', '', '', '', '']"
1066,1066,919,Religion,Hinduism,Hindus are unique breed beauties,0,"['sinus', 'unique', 'breed', 'beauty']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1067,1067,920,Race,Indian,Malaysian/Singaporean indian guys wet dream..,0,"['indian', 'gun', 'wet', 'dream']","['indian', 'pajeet', 'india', 'love', 'european', 'awareness', 'bangladeshi', 'booby', 'arrogant', 'video']"
1068,1068,920,Race,Indian,Hot non-indian hindu chick.,0,"['nonindian', 'hindu', 'thick']","['hindu', 'hinduism', 'belief', 'early', 'sticky', 'beat', 'murder', 'follow', 'let', 'reputation']"
1069,1069,921,Religion,Hinduism,"wented there, early morning bukan azan you hear, but hinduism chanting outside and on tv as well",0,"['want', 'early', 'morning', 'begin', 'hear', 'hinduism', 'chant', 'outside', 'well']","['hindu', 'hinduism', 'belief', 'early', 'sticky', 'beat', 'murder', 'follow', 'let', 'reputation']"
1070,1070,923,Religion,Multiple,"many terrorrist here, then kafir should get out quickly to stay save",0,"['many', 'terrorist', 'hair', 'quickly', 'stay', 'save']","['hair', 'muslin', 'save', 'ban', 'person', 'name', 'thing', 'kill', 'make', 'call']"
1071,1071,927,Race,Chinese,what race?,1,['race'],"['race', 'racism', 'assimilate', 'white', 'multiracial', 'outcast', 'play', 'group', 'call', 'cowardice']"
1072,1072,927,Race,Chinese,isit cina komunis?,1,['sit'],"['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1073,1073,928,Religion,Multiple,Never really see Hinduism and Buddhism ppl on those list....,0,"['never', 'really', 'see', 'hinduism', 'buddhist', 'list']","['buddhist', 'buddha', 'worship', 'religion', 'temple', 'really', 'hinduism', 'demon', 'monk', 'statue']"
1074,1074,929,Religion,Islam,Unfortunately the moderate Muslim and the world need kafir to prevent this country from becoming full blown islamphobia country.,0,"['unfortunately', 'moderate', 'slim', 'world', 'need', 'hair', 'prevent', 'country', 'become', 'full', 'blow', 'country']","['hair', 'muslin', 'save', 'ban', 'person', 'name', 'thing', 'kill', 'make', 'call']"
1075,1075,929,Religion,Islam,The moderate Muslim too timid to handle it.,0,"['moderate', 'slim', 'timid', 'handle']","['slim', 'conflict', 'nation', 'destroy', 'well', 'bad', 'christian', 'kill', 'non', 'hair']"
1076,1076,930,Race,Foreigner,"Judging from their names, I think arab, bro.",0,"['judge', 'name', 'think', 'arab', 'brow']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1077,1077,931,Race,Foreigner,got ppl condemn these banglas etc having fun at KlCC,0,"['get', 'pp', 'condemn', 'angle']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1078,1078,932,Race,Foreigner,"Dude, if we don't have bangla here, who will do the 3D jobs?",0,"['rude', 'job']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1079,1079,932,Race,Foreigner,"All those construction, etc?",0,['construction'],"['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1080,1080,932,Race,Foreigner,Wanna rely on own ppl?,0,['rely'],"['trust', 'mind', 'rely', 'accuse', 'nonalway', 'corrupt', 'fame', 'cronyism', 'corruption', 'loyalty']"
1081,1081,932,Race,Foreigner,Kek .,0,[],"['hata', 'prove', 'banner', 'hoe', 'nice', 'show', 'even', '', '', '']"
1082,1082,932,Race,Foreigner,Kids these days who want to do those 3D jobs?,0,"['lid', 'day', 'want', 'job']","['worker', 'british', 'foreign', 'sector', 'work', 'local', 'private', 'citizen', 'want', 'always']"
1083,1083,933,Race,Foreigner,I'd take bangla dancing for tiktok or for their family back home rather than some local playing rempit any day.,0,"['take', 'angle', 'dancing', 'tikhon', 'family', 'back', 'home', 'rather', 'local', 'playing', 'remain', 'day']","['back', 'leave', 'deport', 'go', 'alone', 'away', 'stay', 'angle', 'family', 'behind']"
1084,1084,934,Race,Malaysian,Local busy vroom vroom.,1,"['local', 'busy', 'room', 'room']","['cow', 'pig', 'eat', 'rent', 'meat', 'pork', 'room', 'animal', 'breed', 'food']"
1085,1085,934,Race,Malaysian,So many Akmal.,1,"['many', 'mal']","['tell', 'truth', 'imagine', 'say', 'real', 'apparently', 'mal', 'be', 'confidently', 'flat']"
1086,1086,935,Race,Foreigner,Bangladesh are here because many bosses want to change car and travel oversea every year.,0,"['bangladesh', 'many', 'boss', 'want', 'change', 'car', 'travel', 'oversea', 'year']","['malay', 'malaysian', 'malaysia', 'company', 'speak', 'stop', 'race', 'country', 'comment', 'cancer']"
1087,1087,937,Race,Foreigner,stop importing foreign worker and the salary will auto adjust when no one want to do it,0,"['stop', 'import', 'foreign', 'worker', 'salary', 'auto', 'adjust', 'want']","['worker', 'british', 'foreign', 'sector', 'work', 'local', 'private', 'citizen', 'want', 'always']"
1088,1088,938,Race,Foreigner,What's wrong with bangla at klcc?,0,"['wrong', 'klux']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1089,1089,939,Race,Foreigner,Its human nature to always favor your own citizens over foreigners.,1,"['human', 'nature', 'always', 'favor', 'citizen', 'foreigner']","['worker', 'british', 'foreign', 'sector', 'work', 'local', 'private', 'citizen', 'want', 'always']"
1090,1090,939,Race,Foreigner,"All policies , all regulations must always favor citizens over non-citizens",1,"['policy', 'regulation', 'always', 'favor', 'citizen', 'noncitizen']","['worker', 'british', 'foreign', 'sector', 'work', 'local', 'private', 'citizen', 'want', 'always']"
1091,1091,940,Race,Foreigner,"They have rights too, but they should also learn not to cross roads when the lights are green",0,"['right', 'also', 'learn', 'cross', 'road', 'light', 'green']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1092,1092,942,Race,Foreigner,"The thing about foreigner especially Bangladesh is that their personal hygiene is questionable, if you've walked past one you'd have noticed their body odor is very strong.",1,"['thing', 'foreigner', 'especially', 'bangladesh', 'personal', 'hygienic', 'questionable', 'walk', 'noticed', 'body', 'odor', 'strong']","['always', 'man', 'people', 'get', 'also', 'kiss', 'life', 'school', 'other', 'cult']"
1093,1093,943,Race,Malaysian,rn it's true 'no local want to take 3D job' but why?,0,"['true', 'local', 'want', 'take', 'job']","['worker', 'british', 'foreign', 'sector', 'work', 'local', 'private', 'citizen', 'want', 'always']"
